line,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,raw_address,is_exact_address_hidden,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,rent_price,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
15595,6147,Piso en venta en paseo de la Habana,"El Viso, Madrid",52.0,,1,1.0,,Paseo de la Habana,True,Paseo de la Habana,,4,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1542,445000,8558,True,HouseType 1: Pisos,False,False,1979.0,False,True,True,True,True,True,False,False,False,False,False,False,False,D,False,,,,,,
15596,6146,Piso en venta en calle del Príncipe de Vergara,"El Viso, Madrid",317.0,290.0,6,4.0,,Calle del Principe de Vergara,True,Calle del Principe de Vergara,,5,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-5194,1600000,5047,True,HouseType 1: Pisos,False,,1958.0,True,False,True,True,True,True,False,False,False,False,True,False,False,E,True,True,0.0,False,False,False,True
15598,6144,Piso en venta en López de Hoyos,"Prosperidad, Madrid",162.0,,4,2.0,,Lpez de Hoyos,True,Lpez de Hoyos,,5,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1966,630000,3889,True,HouseType 1: Pisos,True,False,,False,True,False,True,True,True,False,False,True,False,False,True,False,E,False,,,,,,
15599,6143,Piso en venta en paseo de la Castellana,"El Viso, Madrid",560.0,,5,5.0,,Paseo de la Castellana,True,Paseo de la Castellana,,5,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-549393,3480000,6214,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,False,False,True,False,False,E,True,True,0.0,False,True,False,False
15601,6141,Dúplex en venta en Herreros de Tejada,"Bernabéu-Hispanoamérica, Madrid",196.0,,2,2.0,,Herreros de Tejada,True,Herreros de Tejada,,Bajo,True,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,313,1360000,6939,True,HouseType 4: Dúplex,False,False,,False,True,True,True,True,True,False,True,True,False,True,True,False,A,True,True,0.0,False,False,False,True
15606,6136,Piso en venta en calle de López de Hoyos,"Prosperidad, Madrid",78.0,,3,1.0,,Calle de Lpez de Hoyos,True,Calle de Lpez de Hoyos,,,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1081,255000,3269,True,HouseType 1: Pisos,True,False,,False,True,True,False,False,,False,False,False,False,False,False,False,G,False,,,,,,
15607,6135,Piso en venta en plaza Republica Dominicana,"Bernabéu-Hispanoamérica, Madrid",81.0,,3,2.0,,Plaza Republica Dominicana,True,Plaza Republica Dominicana,,7,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1393,379995,4691,True,HouseType 1: Pisos,False,False,1952.0,False,True,True,False,True,False,False,False,False,False,False,False,False,en trámite,False,,,True,False,False,False
15608,6134,Piso en venta en calle de López de Hoyos,"Ciudad Jardín, Madrid",60.0,,1,1.0,,Calle de Lpez de Hoyos,True,Calle de Lpez de Hoyos,,4,False,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,1346,360000,6000,True,HouseType 1: Pisos,False,False,2007.0,True,False,True,True,True,True,False,True,False,True,True,False,True,en trámite,True,True,0.0,False,True,True,False
15609,6133,Piso en venta en calle de Chile,"Bernabéu-Hispanoamérica, Madrid",84.0,70.0,3,1.0,,Calle de Chile,True,Calle de Chile,,4,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1250,320000,3810,True,HouseType 1: Pisos,True,False,,,,False,True,True,,False,False,False,False,False,True,False,no indicado,False,,,False,True,False,False
15610,6132,Ático en venta en paseo de la Castellana,"Bernabéu-Hispanoamérica, Madrid",90.0,78.0,2,2.0,,Paseo de la Castellana,True,Paseo de la Castellana,,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1576,460000,5111,True,HouseType 5: Áticos,True,False,1966.0,True,False,False,True,True,True,False,False,True,False,True,True,False,en trámite,False,,,True,False,False,False
15611,6131,Piso en venta en calle Clara del Rey,"Prosperidad, Madrid",88.0,,3,1.0,,Calle Clara del Rey,True,Calle Clara del Rey,,5,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1437,399000,4534,True,HouseType 1: Pisos,False,False,,True,False,False,True,True,True,False,False,True,False,False,True,False,E,False,,,,,,
15612,6130,Piso en venta en calle del Conde de Torralba,"Castilla, Madrid",89.0,75.0,2,1.0,,Calle del Conde de Torralba,True,Calle del Conde de Torralba,,4,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1289,335900,3774,True,HouseType 1: Pisos,True,False,1954.0,,,False,False,True,True,False,False,True,False,False,True,False,no indicado,False,,,True,True,False,False
15613,6129,Piso en venta en paseo de la Castellana,"Castilla, Madrid",65.0,,2,1.0,,Paseo de la Castellana,True,Paseo de la Castellana,,2,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1189,295500,4546,True,HouseType 1: Pisos,False,False,1954.0,False,True,False,False,True,True,False,False,False,True,False,False,False,no indicado,False,,,True,True,False,False
15615,6127,"Piso en venta en paseo de la Castellana, Madrid","El Viso, Madrid",578.0,449.0,15,2.0,,"Paseo de la Castellana, Madrid",True,"Paseo de la Castellana, Madrid",,7,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-51191,2200000,3806,True,HouseType 1: Pisos,False,False,1964.0,,,True,True,True,True,False,False,False,False,False,False,False,en trámite,True,True,0.0,,,,
15616,6126,"Piso en venta en Urb. Prosperidad, Prosperidad","Chamartín, Madrid",60.0,,2,1.0,,Urb. Prosperidad,True,Urb. Prosperidad,,Bajo,True,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1256,322400,5373,True,HouseType 1: Pisos,False,False,,,,True,False,True,False,False,False,False,False,False,False,False,E,False,,,,,,
15618,6124,Piso en venta en calle Anzuola,"Prosperidad, Madrid",76.0,65.0,2,1.0,,Calle Anzuola,True,Calle Anzuola,,,,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1172,289000,3803,True,HouseType 1: Pisos,False,False,1974.0,False,True,False,True,,,False,False,False,False,False,True,False,en trámite,False,,,,,,
15620,6122,Dúplex en venta en calle Francisco Goya,"Nueva España, Madrid",300.0,260.0,6,4.0,,Calle Francisco Goya,True,Calle Francisco Goya,,3,False,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,-221,1395000,4650,True,HouseType 4: Dúplex,False,False,,,,False,False,True,True,False,True,True,False,True,False,True,en trámite,True,True,0.0,,,,
15621,6121,Piso en venta en calle Clara del Rey,"Prosperidad, Madrid",122.0,108.0,3,2.0,,Calle Clara del Rey,True,Calle Clara del Rey,,1,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1598,470000,3852,True,HouseType 1: Pisos,False,False,1973.0,,,True,True,True,True,False,False,True,False,False,False,False,G,False,,,False,True,True,True
15622,6120,Piso en venta en plaza de la República del Ecuador,"Bernabéu-Hispanoamérica, Madrid",250.0,200.0,5,3.0,,Plaza de la Repblica del Ecuador,True,Plaza de la Repblica del Ecuador,,7,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2514,950000,3800,True,HouseType 1: Pisos,False,False,,,,True,True,True,True,False,False,True,False,True,False,False,en trámite,False,,,,,,
15624,6118,"Piso en venta en calle Rodríguez Marín, 84","El Viso, Madrid",200.0,,5,3.0,,"Calle Rodriguez Marin, 84",False,Calle Rodriguez Marin,84,6,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2514,990000,4950,True,HouseType 1: Pisos,True,False,1969.0,False,True,True,True,True,True,False,False,True,True,False,True,False,en trámite,False,,,False,True,True,False
15627,6115,Piso en venta en calle Clara del Rey,"Prosperidad, Madrid",110.0,,4,2.0,,Calle Clara del Rey,True,Calle Clara del Rey,,2,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1664,499000,4536,True,HouseType 1: Pisos,False,False,1975.0,,,True,True,True,True,False,False,True,True,False,True,False,E,False,,,False,True,False,False
15628,6114,Piso en venta en avenida de Alberto de Alcocer,"Nueva España, Madrid",239.0,200.0,4,5.0,,Avenida de Alberto de Alcocer,True,Avenida de Alberto de Alcocer,,3,False,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,-51191,2200000,9205,True,HouseType 1: Pisos,False,False,2002.0,True,False,True,True,True,True,False,True,False,False,True,False,True,en trámite,True,True,0.0,,,,
15629,6113,Piso en venta en paseo de la Castellana,"El Viso, Madrid",122.0,100.0,2,2.0,,Paseo de la Castellana,True,Paseo de la Castellana,,8,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2324,795000,6516,True,HouseType 1: Pisos,False,False,,,,False,False,True,True,False,False,True,False,False,True,False,en trámite,False,,,,,,
15630,6112,"Piso en venta en Urb. Prosperidad, Ciudad Jardín","Chamartín, Madrid",153.0,,3,2.0,,Urb. Prosperidad,True,Urb. Prosperidad,,1,False,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,1897,600000,3922,True,HouseType 1: Pisos,True,False,,False,True,True,True,True,True,False,False,True,False,True,False,False,F,False,,,False,False,False,True
15646,6096,Piso en venta en calle del Padre Claret,"Prosperidad, Madrid",111.0,,3,2.0,,Calle del Padre Claret,True,Calle del Padre Claret,,1,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1885,595000,5360,True,HouseType 1: Pisos,False,False,,True,False,False,True,True,True,False,False,False,False,False,True,True,E,True,True,0.0,True,False,False,False
15648,6094,Piso en venta en Concha Espina,"El Viso, Madrid",299.0,,4,3.0,,Concha Espina,True,Concha Espina,,1,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-5194,1600000,5351,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,False,False,False,False,False,G,False,,,,,,
15651,6091,Ático en venta en paseo de la Castellana,"Bernabéu-Hispanoamérica, Madrid",176.0,150.0,5,3.0,,Paseo de la Castellana,True,Paseo de la Castellana,,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2478,898000,5102,True,HouseType 5: Áticos,True,False,1966.0,True,False,False,True,True,True,False,False,True,False,True,True,False,en trámite,False,,,True,False,False,False
15652,6090,Piso en venta en calle del Padre Claret,"Prosperidad, Madrid",111.0,,3,2.0,,Calle del Padre Claret,True,Calle del Padre Claret,,1,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1885,595000,5360,True,HouseType 1: Pisos,False,False,,True,False,False,True,True,True,False,False,False,False,False,True,True,E,True,True,0.0,True,False,False,False
15660,6082,"Piso en venta en Urb. Si, Bernabéu-Hispanoamérica","Chamartín, Madrid",137.0,,4,3.0,,Urb. Si,True,Urb. Si,,Bajo,True,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2170,720000,5255,True,HouseType 1: Pisos,True,False,1960.0,True,False,True,True,True,True,False,False,False,False,False,False,True,F,True,True,0.0,True,False,True,False
15662,6080,Piso en venta en calle Constancia,"Prosperidad, Madrid",76.0,72.0,2,2.0,,Calle Constancia,True,Calle Constancia,,5,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1311,345000,4539,True,HouseType 1: Pisos,False,False,1975.0,False,True,True,True,True,True,False,False,True,False,False,True,False,E,False,,,False,True,False,False
15664,6078,"Estudio en venta en calle de Felipe Campos, 10","El Viso, Madrid",44.0,,0,1.0,,"Calle de Felipe Campos, 10",False,Calle de Felipe Campos,10,2,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1034,238500,5420,True,,False,False,,,,False,False,True,True,False,True,False,False,False,False,False,en trámite,False,,,,,,
15666,6076,Piso en venta en calle del Eucalipto,"Bernabéu-Hispanoamérica, Madrid",182.0,,3,2.0,,Calle del Eucalipto,True,Calle del Eucalipto,,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2103,690000,3791,True,HouseType 1: Pisos,False,False,,,,False,True,True,True,False,True,True,False,True,False,True,en trámite,True,True,0.0,,,,
15672,6070,Piso en venta en calle del Padre Claret,"Prosperidad, Madrid",135.0,117.0,4,2.0,,Calle del Padre Claret,True,Calle del Padre Claret,,1,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,2115,695000,5148,True,HouseType 1: Pisos,False,False,1987.0,True,False,False,True,True,True,False,True,True,True,False,True,True,E,True,True,0.0,False,False,True,False
15676,6066,"Piso en venta en Urb. Prosperidad, Prosperidad","Chamartín, Madrid",70.0,,1,1.0,,Urb. Prosperidad,True,Urb. Prosperidad,,3,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1405,385000,5500,True,HouseType 1: Pisos,False,False,,False,True,True,True,True,True,False,True,True,False,False,False,True,E,True,True,0.0,True,True,False,False
15679,6063,Piso en venta en paseo DE LA CASTELLANA,"Castilla, Madrid",165.0,,5,3.0,,Paseo DE LA CASTELLANA,True,Paseo DE LA CASTELLANA,,6,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1885,595000,3606,True,HouseType 1: Pisos,True,False,1965.0,True,False,True,True,True,True,False,False,True,True,False,True,False,en trámite,True,True,0.0,True,False,True,True
15691,6051,Ático en venta en paseo de la Castellana,"El Viso, Madrid",186.0,,3,2.0,,Paseo de la Castellana,True,Paseo de la Castellana,,9,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2352,1098000,5903,True,HouseType 5: Áticos,True,False,,True,False,False,True,True,True,False,False,True,False,False,False,False,E,False,,,,,,
15694,6048,Piso en venta en Segre,"El Viso, Madrid",197.0,184.0,4,4.0,,Segre,True,Segre,,6,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-5194,1600000,8122,True,HouseType 1: Pisos,False,False,1971.0,True,False,True,True,True,True,False,False,True,False,True,False,False,C,True,True,0.0,True,False,False,False
15697,6045,Piso en venta en calle del Príncipe de Vergara,"Nueva España, Madrid",86.0,83.0,3,1.0,,Calle del Principe de Vergara,True,Calle del Principe de Vergara,,7,False,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1519,434800,5056,True,HouseType 1: Pisos,True,False,1952.0,False,True,False,False,True,False,False,False,False,False,False,True,False,no indicado,True,False,1.0,True,True,False,False
15698,6044,Piso en venta en calle Grinon,"Prosperidad, Madrid",76.0,71.0,3,1.0,,Calle Grinon,True,Calle Grinon,,4,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1197,299000,3934,True,HouseType 1: Pisos,True,False,1940.0,False,True,True,False,False,True,False,False,False,False,False,False,True,no indicado,False,,,False,True,False,False
15699,6043,Piso en venta en calle de Francisco Silvela,"El Viso, Madrid",121.0,107.0,3,2.0,,Calle de Francisco Silvela,True,Calle de Francisco Silvela,,1,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1987,639000,5281,True,HouseType 1: Pisos,False,,1933.0,True,False,True,False,True,False,False,False,False,False,True,False,False,E,False,,,True,False,True,False
15700,6042,Dúplex en venta en Pedro de Valdivia,"El Viso, Madrid",258.0,,2,2.0,,Pedro de Valdivia,True,Pedro de Valdivia,,1,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,-13026,1780000,6899,True,HouseType 4: Dúplex,False,False,,False,True,True,True,True,True,False,True,False,False,False,False,True,E,True,True,0.0,False,False,True,False
15701,6041,Piso en venta en Serrano,"El Viso, Madrid",179.0,,4,2.0,,Serrano,True,Serrano,,Bajo,True,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2347,1100000,6145,True,HouseType 1: Pisos,True,False,,True,False,True,False,True,True,False,True,False,False,False,True,False,E,False,,,True,False,True,False
15702,6040,Piso en venta en paseo de la Habana,"El Viso, Madrid",148.0,,3,3.0,,Paseo de la Habana,True,Paseo de la Habana,,1,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2452,875000,5912,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,False,False,False,False,False,D,False,,,False,True,False,True
15703,6039,Piso en venta en Príncipe de Vergara,"El Viso, Madrid",109.0,,2,2.0,,Principe de Vergara,True,Principe de Vergara,,5,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2417,850000,7798,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,True,False,False,False,False,C,False,,,False,False,True,True
15704,6038,Dúplex en venta en paseo de la Habana,"Nueva España, Madrid",237.0,,3,3.0,,Paseo de la Habana,True,Paseo de la Habana,,4,False,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,-1225,1450000,6118,True,HouseType 4: Dúplex,False,False,,,,True,True,True,True,False,True,True,False,True,False,False,F,True,True,0.0,False,False,False,True
15705,6037,Piso en venta en avenida de Burgos,"Castilla, Madrid",117.0,,3,2.0,,Avenida de Burgos,True,Avenida de Burgos,,1,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1655,495000,4231,True,HouseType 1: Pisos,True,False,1981.0,True,False,True,False,True,True,False,True,False,False,False,True,True,no indicado,True,True,0.0,False,True,True,False
15708,6034,Piso en venta en calle Profesor Waksman,"Bernabéu-Hispanoamérica, Madrid",93.0,82.0,2,1.0,,Calle Profesor Waksman,True,Calle Profesor Waksman,,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1621,479900,5160,True,HouseType 1: Pisos,True,False,,,,False,False,True,True,False,False,False,False,False,False,False,en trámite,False,,,,,,
15710,6032,Piso en venta en pasaje San Martin de Valdeiglesias,"Prosperidad, Madrid",99.0,,3,1.0,,Pasaje San Martin de Valdeiglesias,True,Pasaje San Martin de Valdeiglesias,,4,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1151,281000,2838,True,HouseType 1: Pisos,True,False,1940.0,False,True,False,False,False,True,False,False,False,False,False,False,False,no indicado,False,,,False,False,True,True
